"filename";"color";"type";"value"
"2019-71810-18-6.pdf";"142,221,249";"2";"Пределы допускаемой основной основной приведенной приведенной погрешности погрешности измерений к ВПИ, измерений % к ВПИ, %"
"2019-71810-18-6.pdf";"142,221,249";"2";"2,5"
"2019-72468-18.pdf";"255,240,102";"0";"Весы автомобильные БЕЛКА"
"2019-72468-18.pdf";"142,221,249";"2";"Пределы допускаемой погрешности устройства установки на нуль Диапазон уравновешивания тары"
"2019-72468-18.pdf";"142,221,249";"2";"±0,25е 100 % Max"
"2019-72468-18.pdf";"124,240,102";"1";"выборки массы % тары Мах-е (Т–): 1 (Т–): Мах-е (Т–):"
"2019-73790-19.pdf";"255,240,102";"0";"Система учета электроэнергии автоматизированная (АИИС информационно-измерительная КУЭ) филиала Верхнетагильская коммерческого ГРЭС учета АО «Интер электроэнергии РАО – Электрогенерация» (АИИС КУЭ) филиала Верхнетагильская ГРЭС АО «Интер РАО – Электрогенерация»"
"2019-73790-19.pdf";"142,221,249";"2";"±5 с."
"2019-74136-19.pdf";"255,255,0";"0";"Контроллеры программируемые логические ALDAN A1-C"
"2019-74136-19.pdf";"0,255,0";"1";"мА"
"2019-74136-19.pdf";"0,255,0";"1";"В"
"2019-74136-19.pdf";"0,174,237";"2";"±0,5"
"2019-74136-19.pdf";"0,174,237";"2";"±0,5"
"2019-74292-19.pdf";"255,240,102";"0";"Система учета электроэнергии автоматизированная (АИИС КУЭ) информационно-измерительная филиала ПАО «ОГК-2» - Сургутская коммерческого ГРЭС-1 (АИИС учета электроэнергии КУЭ Сургутской (АИИС ГРЭС-1) КУЭ) филиала ПАО «ОГК-2» - Сургутская ГРЭС-1 (АИИС КУЭ Сургутской ГРЭС-1)"
"2019-74292-19.pdf";"142,221,249";"2";"±δ) %"
"2019-74292-19.pdf";"142,221,249";"2";"допускае- Границы"
"2019-74292-19.pdf";"142,221,249";"2";"0,9"
"2019-74485-19.pdf";"255,255,0";"0";"Трансформаторы напряжения 4MT32"
"2019-74507-19.pdf";"255,255,0";"0";"Измерители сопротивления изоляции МЕГЕОН"
"2019-74507-19.pdf";"0,255,0";"1";"В 100"
"2019-74507-19.pdf";"0,255,0";"1";"Диапазоны измерений измерений"
"2019-74507-19.pdf";"0,255,0";"1";"МОм"
"2019-74507-19.pdf";"0,174,237";"2";"Пределы допускаемой абсолютной погрешности, абсолютной погрешности, Ом"
"2019-74507-19.pdf";"0,174,237";"2";"± 0,08 Rх"
"2019-74542-19.pdf";"255,240,102";"0";"РВС-1000, Резервуары РВСП-1000 стальные вертикальные цилиндрические РВС-200, РВС-700, РВС-1000, РВСП-1000"
"2019-74542-19.pdf";"124,240,102";"1";"м3 м3"
"2019-74542-19.pdf";"142,221,249";"2";"Пределы допускаемой относительной резервуара, погрешности % определения вместимости резервуара, %"
"2019-74542-19.pdf";"142,221,249";"2";"±0,2"
"2019-75212-19.pdf";"255,255,0";"0";"Счетчики-расходомеры массовые МЛ"
"2019-75212-19.pdf";"0,255,0";"1";"т/ч (м³/ч)"
"2019-75212-19.pdf";"0,255,0";"1";"жидкости, т/ч (м³/ч) Диапазон измерений плотности, кг/м3 среды,"
"2019-75212-19.pdf";"0,255,0";"1";"ºС"
"2019-75212-19.pdf";"0,174,237";"2";"Пределы измерении: допускаемой относительной погрешности при - измерении: - - массового расхода и массы жидкости, жидкости, % %"
"2019-75212-19.pdf";"0,174,237";"2";"±0,23)"
"2019-75212-19.pdf";"0,174,237";"2";"Пределы плотности, допускаемой кг/м³ абсолютной погрешности из- Пределы мерений плотности, допускаемой кг/м³ абсолютной"
"2019-75212-19.pdf";"0,174,237";"2";"±0,5"
"2019-75212-19.pdf";"0,174,237";"2";"Пределы допускаемой абсолютной среды, погрешности из- Пределы мерений температуры допускаемой измеряемой абсолютной среды, погрешности ºС среды,"
"2019-75212-19.pdf";"0,174,237";"2";"±0,5 0"
"2019-75300-19.pdf";"255,240,102";"0";"Трансформаторы тока цифровые ЦТТ"
"2019-75300-19.pdf";"124,240,102";"1";"- для исполнения кВ:"
"2019-75355-19.pdf";"255,255,0";"0";"Расходомеры электромагнитные KFL-DC"
"2019-75355-19.pdf";"0,255,0";"1";"м3/ч м3/ч"
"2019-75355-19.pdf";"0,174,237";"2";"Пределы допускае- мой относительной погрешности изме- рений объемного объема, расхода и объема, %"
"2019-75355-19.pdf";"0,174,237";"2";"± 0,5"
"2019-75458-19.pdf";"255,255,0";"0";"Система автоматизированная информационно-измерительная 220 коммерческого учета электроэнергии АИИС КУЭ ЕНЭС ПС 220 кВ Лондоко"
"2019-75458-19.pdf";"0,174,237";"2";"±δ), %, при доверительной вероятности, равной 0,95"
"2019-75458-19.pdf";"0,174,237";"2";"δ100 %,"
"2019-75458-19.pdf";"0,174,237";"2";"0,9"
"2019-76759-19.pdf";"255,240,102";"0";"Амперметры и вольтметры щитовые «VOLTPRIME»"
"2019-76759-19.pdf";"124,240,102";"1";"А: непосредственного"
"2019-75463-19.pdf";"255,240,102";"0";"Система учета электроэнергии автоматизированная АИИС КУЭ информационно-измерительная ЕНЭС ПС 220 кВ Звездная коммерческого учета электроэнергии АИИС КУЭ ЕНЭС ПС 220 кВ Звездная"
"2019-75463-19.pdf";"142,221,249";"2";"±δ), %, при доверительной вероятности, равной 0,95 δ1(2)%, δ5 %, δ20 %, δ100 %,"
"2019-75463-19.pdf";"142,221,249";"2";"δ1(2)%, ≤ I изм<"
"2019-75463-19.pdf";"142,221,249";"2";"I1(2)% ≤ I изм< I 5 % 3"
"2019-75463-19.pdf";"142,221,249";"2";"1,1"
"2019-75464-19.pdf";"255,255,0";"0";"Система автоматизированная (АИИС КУЭ) информационно-измерительная «Ставропольэнергосбыт» коммерческого учета электроэнергии (АИИС КУЭ) ПАО «Ставропольэнергосбыт»"
"2019-75464-19.pdf";"0,174,237";"2";"Пределы допускаемой относительной погрешности ИИК при измерении активной электроэнергии в рабочих условиях (δ),"
